ID	DM	DR	MM	XT	CE
evgLocus_FX_17189_XP_005107831.2_PREDICTED:_protein_disulfide-isomerase_TMX3-like_[Aplysia_californica]	-0.371760773144043	-0.6550563736361393	-0.30411421152147294	-0.2651661911933266	-0.47835535509475946
evgLocus_FX_17194_XP_013077244.1_PREDICTED:_vacuolar_protein_sorting-associated_protein_4A-like_isoform_X2_[Biomphalaria_glabrata]	0.4112994250323739	0.5178940069830903	0.5547921315044921	0.5814407769921713	0.33135348856933655
evgLocus_FX_17223_XP_013067141.1_PREDICTED:_ribosomal_protein_S6_kinase_delta-1-like_[Biomphalaria_glabrata]	-0.5951994160791986	-0.4209582725059121	-0.4066090018587003	-0.394309627018233	-0.5972493118859431
evgLocus_FX_17240_XP_005103672.1_PREDICTED:_ERC_protein_2-like_isoform_X1_[Aplysia_californica]	-0.5501017083308186	0.042318179818355464	0.01976932594416545	0.023869117557654543	-0.611598582533155
evgLocus_FX_17261_XP_012945572.1_PREDICTED:_hepatocyte_growth_factor_receptor-like_[Aplysia_californica]	-0.42710795992614575	-0.3020643157147284	-0.3143636905551957	-0.2979645241012393	-0.40865889766544483
evgLocus_FX_17290_XP_012936979.1_PREDICTED:_BAI1-associated_protein_3-like_[Aplysia_californica]	0.813079003154305	0.7720810870194141	0.49739504891564484	0.6839355673293986	0.460496924394243
evgLocus_FX_17304_XP_012943125.1_PREDICTED:_rho-associated_protein_kinase_2-like_[Aplysia_californica]	1.450596599051859	1.7826797197444757	1.7867795113579648	1.825727531686111	0.49739504891564484
evgLocus_FX_17315_XP_013071853.1_PREDICTED:_zinc_finger_CCCH_domain-containing_protein_26-like_[Biomphalaria_glabrata]	-0.5378023334903513	-0.525502958649884	-0.5234530628431394	-0.5275528544566286	-0.6218480615668777
evgLocus_FX_17343_XP_012944481.1_PREDICTED:_dual_serine/threonine_and_tyrosine_protein_kinase-like_[Aplysia_californica]	-0.6636659360244666	0.7474823373384796	0.6080894224798504	0.7495322331452241	-0.6628459777017687
evgLocus_FX_17355_XP_012940282.1_PREDICTED:_nucleobindin-2-like,_partial_[Aplysia_californica]	-0.2959146282944948	-0.2795154618405384	-0.30411421152147294	-0.26106639957983746	-0.38611004379125485
evgLocus_FX_17361_XP_013089019.1_PREDICTED:_protein_disulfide-isomerase_A4-like_[Biomphalaria_glabrata]	-0.21186890021796834	0.4297484872930748	0.4174491124526075	0.4297484872930748	0.2411580730725765
evgLocus_FX_17368_XP_005103578.2_PREDICTED:_solute_carrier_family_2,_facilitated_glucose_transporter_member_1-like_[Aplysia_californica]	-0.1913699421505229	-0.17702067150331105	-0.18112046311680013	-0.1401225469819092	-0.3102638989417066
evgLocus_FX_17373_AAX20126.1_tripartite_motif_protein_L-TRIM_[Lymnaea_stagnalis]	-0.5644509789780304	0.4645967160077321	0.4297484872930748	0.40514973761214024	-0.5152534796161613
evgLocus_FX_17378_XP_013079322.1_PREDICTED:_histone-lysine_N-methyltransferase_NSD2-like_[Biomphalaria_glabrata]	0.005420055296953622	0.7802806702463924	0.9934698341478252	0.9750207718871243	-0.5501017083308186
evgLocus_FX_17381_XP_013061926.1_PREDICTED:_mitogen-activated_protein_kinase_1-like_[Biomphalaria_glabrata]	0.4174491124526075	0.437948070520053	0.437948070520053	-0.1442223385953983	0.34775265502329294
evgLocus_FX_17388_XP_013079035.1_PREDICTED:_multidrug_resistance_protein_1-like_[Biomphalaria_glabrata]	1.1964095190155353	1.663785762953292	1.7457815952230737	1.5592410768093201	1.5797400348767654
evgLocus_FX_17396_XP_013069196.1_PREDICTED:_LOW_QUALITY_PROTEIN:_bromodomain_adjacent_to_zinc_finger_domain_protein_1A-like_[Biomphalaria_glabrata]	-0.05607681890538278	0.11406453305441461	0.5096944237561122	0.5117443195628567	-0.5009042089689495
evgLocus_FX_17405_XP_013085201.1_PREDICTED:_sex_muscle_abnormal_protein_5-like_[Biomphalaria_glabrata]	-0.480405250901504	-0.4763054592880149	-0.47425556348127035	-0.4845050425149931	-0.4722056676745258
evgLocus_FX_17426_XP_013095026.1_PREDICTED:_serine/threonine-protein_kinase/endoribonuclease_ire-1-like_[Biomphalaria_glabrata]	0.4789459866549439	0.7269833792710341	0.30060505146816835	0.18991067790396285	0.636787963774274
evgLocus_FX_17434_XP_013087366.1_PREDICTED:_E3_ubiquitin-protein_ligase_LNX-like_isoform_X1_[Biomphalaria_glabrata]	-0.6952343314483325	0.03206870078463273	0.11611442886115915	0.09766536660045823	-0.5337025418768622
evgLocus_FX_17442_XP_013065639.1_PREDICTED:_tyrosine-protein_kinase_BAZ1B-like_[Biomphalaria_glabrata]	-0.5726505622050085	0.20835974016466377	0.19401046951745193	0.175561407256751	-0.5337025418768622
evgLocus_FX_17471_XP_013066187.1_PREDICTED:_ras-related_protein_Rab-11B-like_[Biomphalaria_glabrata]	-0.062226506325616424	-0.05607681890538278	-0.06632629793910552	-0.06837619374585006	-0.12782317214144193
evgLocus_FX_17543_XP_009046724.1_hypothetical_protein_LOTGIDRAFT_237906_[Lottia_gigantea]	1.1595113944941333	1.061116395770395	1.1595113944941333	0.46664661181447664	0.4461476537470312
evgLocus_FX_17545_XP_013079550.1_PREDICTED:_uncharacterized_protein_LOC106065310_[Biomphalaria_glabrata]	-0.6259478531803668	-0.6197981657601331	-0.6402971238275786	-0.643166977957021	-0.6849848524146098
evgLocus_FX_17547_XP_012944513.1_PREDICTED:_ras-related_protein_Rab-22A-like_[Aplysia_californica]	-0.45785639702731395	-0.4968044173554604	-0.4988543131622049	-0.49270462574197127	-0.5152534796161613
evgLocus_FX_17557_XP_013063533.1_PREDICTED:_serine/threonine-protein_kinase_LATS1-like_[Biomphalaria_glabrata]	0.4194990082593521	0.6121892140933395	0.5875904644124049	0.28830567662770107	0.0792163043397573
evgLocus_FX_17590_XP_013095545.1_PREDICTED:_F-BAR_and_double_SH3_domains_protein_2-like_isoform_X7_[Biomphalaria_glabrata]	-0.1790705673100556	-0.10732421407399645	0.06281713788580093	-0.04582733987166005	-0.715733289515778
evgLocus_FX_17597utrorf_XP_013083248.1_PREDICTED:_thioredoxin-related_transmembrane_protein_2_homolog_isoform_X1_[Biomphalaria_glabrata]	-0.38406014798451027	-0.40865889766544483	-0.42710795992614575	-0.7505815182304353	-0.4845050425149931
evgLocus_FX_17612_NP_001232922.1_leucine-rich_repeat_receptor_tyrosine_kinase_[Aplysia_californica]	-0.38406014798451027	-0.3471620234631084	-0.34306223184961937	-0.34306223184961937	-0.4722056676745258
evgLocus_FX_17614_XP_013077743.1_PREDICTED:_serine/threonine-protein_kinase_ksp1-like_isoform_X2_[Biomphalaria_glabrata]	-0.7181931644838714	-0.7173732061611736	-0.7245478414847796	-0.719833081129267	-0.7331574038731067
evgLocus_FX_17652_XP_005106594.2_PREDICTED:_regulating_synaptic_membrane_exocytosis_protein_2-like_[Aplysia_californica]	-0.2877150450675166	-0.18522025473028925	0.10176515821394733	-0.18727015053703377	-0.4066090018587003
evgLocus_FX_17672_XP_005108791.1_PREDICTED:_sodium-dependent_neutral_amino_acid_transporter_B(0)AT3-like_[Aplysia_californica]	0.5875904644124049	0.25550734371978834	0.1263639078948819	0.18581088629047374	-0.12372338052795283
evgLocus_FX_17684_XP_012934814.1_PREDICTED:_uncharacterized_protein_LOC101846195_isoform_X1_[Aplysia_californica]	-0.1524219218223765	0.12226411628139279	0.11201463724767007	0.12021422047464825	-0.38406014798451027
evgLocus_FX_17706_XP_013090499.1_PREDICTED:_pachytene_checkpoint_protein_2_homolog_[Biomphalaria_glabrata]	-0.18112046311680013	0.1366133869286046	-0.6952343314483325	0.2268088024253647	-0.30411421152147294
evgLocus_FX_17706utrorf_XP_005090337.1_PREDICTED:_programmed_cell_death_protein_6-like_isoform_X1_[Aplysia_californica]	-0.3143636905551957	-0.3164135863619402	-0.326663065395663	-0.3061641073282175	-0.38201025217776574
evgLocus_FX_17710_XP_005093890.1_PREDICTED:_rab3_GTPase-activating_protein_catalytic_subunit-like_[Aplysia_californica]	-0.5050040005824386	0.9032744186510652	1.0508669167366724	0.7085343170103332	-0.6218480615668777
evgLocus_FX_17712_XP_012942311.1_PREDICTED:_serine/threonine-protein_kinase_pakF-like_[Aplysia_californica]	-0.10322442246050736	0.12226411628139279	0.11611442886115915	0.056667450465567294	-0.6156983741466441
evgLocus_FX_17743_XP_013062318.1_PREDICTED:_BTB/POZ_domain-containing_protein_KCTD9-like_[Biomphalaria_glabrata]	-0.1401225469819092	0.09561547079371369	0.11201463724767007	0.0525676588520782	-0.6423470196343232
evgLocus_FX_17752_AHX03168.1_casein_kinase_I_isoform_alpha-like_protein_[Mya_arenaria]	0.24320796887932106	0.38260088373795026	0.3867006753514393	0.1489127617690719	0.33340338437608114
evgLocus_FX_17756_XP_005099950.1_PREDICTED:_vesicle-fusing_ATPase-like_isoform_X2_[Aplysia_californica]	0.9934698341478252	0.9791205635006134	0.9504220222061898	0.9668211886601461	0.8253783779947723
evgLocus_FX_17768_XP_021377099.1_excitatory_amino_acid_transporter_1-like_[Mizuhopecten_yessoensis]	0.01361963852393181	0.18171109467698465	0.1489127617690719	0.17146161564326193	0.007469951103698169
evgLocus_FX_17830_XP_013068446.1_PREDICTED:_kelch-like_protein_18_[Biomphalaria_glabrata]	-0.14217244278865376	-0.09297494342678463	-0.09502483923352917	-0.15652171343586557	-0.1831703589235447
evgLocus_FX_17848_XP_005089062.1_PREDICTED:_ras-related_protein_Rab-28-like_[Aplysia_californica]	-0.6156983741466441	-0.589049728658965	-0.263116295386582	-0.2549167121596038	-0.4373574389598685
evgLocus_FX_17854_NP_001191542.1_glutamate_receptor_subunit_protein_GluR6_[Aplysia_californica]	-0.18727015053703377	-0.13807265117516465	-0.14627223440214285	-0.1524219218223765	-0.3000144199079839
evgLocus_FX_17861_XP_013060789.1_PREDICTED:_TGF-beta_receptor_type-1-like_[Biomphalaria_glabrata]	0.1878607820972183	0.31905411372886927	0.33340338437608114	0.3272536969558475	-0.3164135863619402
evgLocus_FX_17868_XP_005097964.1_PREDICTED:_ralBP1-associated_Eps_domain-containing_protein_1-like_isoform_X3_[Aplysia_californica]	-0.6095486867264104	-0.5378023334903513	-0.5583012915577967	-0.5398522292970959	-0.6866247690600054
evgLocus_FX_17886_XP_012944865.1_PREDICTED:_protein_DENND6B-like_isoform_X2_[Aplysia_californica]	0.11201463724767007	0.5568420273112368	0.5301933818235576	0.48714556988192215	0.16736182402977282
evgLocus_FX_17922_XP_012941924.1_PREDICTED:_proton_myo-inositol_cotransporter-like_[Aplysia_californica]	-0.5562513957510522	0.36620171728399387	0.33340338437608114	-0.3799603563710212	-0.015078902770491846
evgLocus_FX_17943_XP_013082614.1_PREDICTED:_BRCA1-associated_protein-like_[Biomphalaria_glabrata]	0.07511651272626821	0.2760063017872338	0.29035557243444565	0.2924054682411902	-0.06632629793910552
evgLocus_FX_17955_XP_013090856.1_PREDICTED:_eukaryotic_translation_initiation_factor_2-alpha_kinase_3-like_isoform_X1_[Biomphalaria_glabrata]	-0.22416827505843562	0.15506244918930553	-0.2549167121596038	-0.4045591060519558	-0.5910996244657095
evgLocus_FX_17963_XP_005098214.1_PREDICTED:_kelch-like_protein_8_[Aplysia_californica]	0.10176515821394733	0.40514973761214024	0.4686965076212212	0.43589817471330844	0.18581088629047374
evgLocus_FX_18008_XP_013077440.1_PREDICTED:_cyclin-G-associated_kinase-like_isoform_X1_[Biomphalaria_glabrata]	0.3088046346951466	1.464945869699071	1.4587961822788371	1.4792951403462826	-0.46195618864080307
evgLocus_FX_18030_XP_013085585.1_PREDICTED:_E3_ubiquitin-protein_ligase_Bre1-like_[Biomphalaria_glabrata]	0.7064844212035887	0.3272536969558475	0.5896403602191495	0.4912453614954112	-0.4845050425149931
evgLocus_FX_18039_XP_005107767.1_PREDICTED:_F-box_only_protein_42-like_[Aplysia_californica]	-0.3102638989417066	-0.7007690501265428	-0.240567441512392	-0.6763752900262826	-0.6628459777017687
evgLocus_FX_18062_XP_013087612.1_PREDICTED:_feline_leukemia_virus_subgroup_C_receptor-related_protein_2-like_[Biomphalaria_glabrata]	0.08741588756673549	0.14071317854209373	0.13251359531511553	0.11611442886115915	-0.004829423736769112
evgLocus_FX_18116_XP_013067243.1_PREDICTED:_RING_finger_protein_11-like_[Biomphalaria_glabrata]	-0.5070538963891831	-0.4414572305733576	-0.4455570221868467	-0.4517067096070803	-0.6448068946024166
evgLocus_FX_18134_AAO83853.1_calcium/calmodulin-dependent_serine_protein_kinase_1_[Lymnaea_stagnalis]	0.7495322331452241	1.0016694173748033	1.0160186880220152	1.0078191047950371	0.5670915063449594
evgLocus_FX_18171_XP_013069391.1_PREDICTED:_calpain-B-like_isoform_X9_[Biomphalaria_glabrata]	0.6531871302282304	0.5076445279493677	0.501494840529134	0.5260935902100685	0.2268088024253647
evgLocus_FX_18173_XP_013085302.1_PREDICTED:_serine/threonine-protein_kinase_TAO1-like_isoform_X2_[Biomphalaria_glabrata]	0.25755723952653287	0.9606715012399124	0.9914199383410807	0.962721397046657	0.4912453614954112
evgLocus_FX_18192_XP_013091066.1_PREDICTED:_E3_ubiquitin-protein_ligase_RNF123-like_[Biomphalaria_glabrata]	0.3252038011491029	0.17146161564326193	0.24730776049281014	0.19401046951745193	-0.6716605296707703
evgLocus_FX_18222_XP_013073931.1_PREDICTED:_mitogen-activated_protein_kinase_kinase_kinase_15-like_isoform_X6_[Biomphalaria_glabrata]	1.3563013919416098	1.3091537883864852	1.2497068099908935	1.1656610819143671	0.9524719180129343
evgLocus_FX_18231_XP_005092148.1_PREDICTED:_kelch-like_protein_26_[Aplysia_californica]	-0.3574115024968312	-0.09912463084701827	-0.09912463084701827	-0.15652171343586557	-0.38201025217776574
evgLocus_FX_18233_XP_013085733.1_PREDICTED:_LETM1_and_EF-hand_domain-containing_protein_1,_mitochondrial-like_isoform_X1_[Biomphalaria_glabrata]	-0.060176610518871874	0.16121213660953918	0.06896682530603457	0.09971526240720278	-0.09912463084701827
evgLocus_FX_18247_XP_005102304.1_PREDICTED:_ATP-dependent_Clp_protease_ATP-binding_subunit_clpX-like,_mitochondrial_[Aplysia_californica]	0.38260088373795026	0.5506923398910031	0.5322432776303022	0.22475890661862014	-0.054026923098638234
evgLocus_FX_18266_XP_013061458.1_PREDICTED:_DENN_domain-containing_protein_5B-like_isoform_X3_[Biomphalaria_glabrata]	0.5404428608572803	1.659685971339803	1.6801849294072484	1.6371371174656129	0.1448129701555828
evgLocus_FX_18293_Q05976.1_RecName:_Full=Ras-related_protein_Rab-18A	-0.46195618864080307	-0.2016194211842456	-0.21186890021796834	-0.2016194211842456	-0.2815653576472829
evgLocus_FX_18302_XP_013094842.1_PREDICTED:_tRNA_wybutosine-synthesizing_protein_4-like_[Biomphalaria_glabrata]	-0.45990629283405854	-0.240567441512392	-0.19546973376401197	-0.4640060844475476	-0.7425869245841314
evgLocus_FX_18312_XP_013064836.1_PREDICTED:_uncharacterized_protein_LOC106053764_isoform_X1_[Biomphalaria_glabrata]	-0.5173033754229058	-0.5152534796161613	-0.4968044173554604	-0.502954104775694	-0.4496568138003358
evgLocus_FX_18322_XP_013077736.1_PREDICTED:_protein_disulfide-isomerase-like_[Biomphalaria_glabrata]	0.30470484308165746	0.3682516130907384	0.4030998418053957	0.36415182147724934	0.36210192567050475
evgLocus_FX_18339_XP_005112882.1_PREDICTED:_LON_peptidase_N-terminal_domain_and_RING_finger_protein_3_[Aplysia_californica]	-0.36561108572380935	-0.15037202601563193	-0.16472129666284377	-0.11962358891446373	-0.715733289515778
evgLocus_FX_18341_XP_013061767.1_PREDICTED:_cyclin-dependent_kinase_13-like_isoform_X1_[Biomphalaria_glabrata]	0.28625578082095654	0.40514973761214024	0.4194990082593521	0.42564869567958574	0.030018804977888183
evgLocus_FX_18342_XP_012936657.1_PREDICTED:_rho_GTPase-activating_protein_44-like_isoform_X3_[Aplysia_californica]	-0.4025092102452112	0.048467867238589105	0.04026828401161092	0.015669534330676357	-0.4988543131622049
evgLocus_FX_18371_XP_013071351.1_PREDICTED:_uncharacterized_protein_LOC106058466_[Biomphalaria_glabrata]	-0.6136484783398996	-0.6054488951129213	-0.5583012915577967	-0.5685507705915195	-0.5992992076926877
evgLocus_FX_18374_XP_013094898.1_PREDICTED:_LOW_QUALITY_PROTEIN:_ras-related_protein_Rab-40B-like_[Biomphalaria_glabrata]	-0.13602275536842012	-0.09912463084701827	-0.11347390149423009	-0.08682525600655099	-0.5398522292970959
evgLocus_FX_18376_XP_005112489.1_PREDICTED:_syntenin-1-like_[Aplysia_californica]	-0.7309025184856875	-0.18727015053703377	-0.1626714008560992	-0.15857160924261013	-0.7370522059059212
evgLocus_FX_18381_XP_013084420.1_PREDICTED:_TBC_domain-containing_protein_kinase-like_protein_[Biomphalaria_glabrata]	0.4584470285874985	1.1410623322334326	1.1103138951322642	1.0898149370648187	-0.08067556858631734
evgLocus_FX_18425_XP_012945729.1_PREDICTED:_malignant_fibrous_histiocytoma-amplified_sequence_1_homolog_[Aplysia_californica]	-0.548051812524074	-0.22826806667192473	-0.3020643157147284	-0.25901650377309293	-0.5562513957510522
evgLocus_FX_18531_XP_005092768.1_PREDICTED:_serine/threonine-protein_kinase_H1_homolog_[Aplysia_californica]	-0.27541567022704927	0.1263639078948819	0.11611442886115915	0.13456349112186008	-0.23031796247866926
evgLocus_FX_18551_XP_021345787.1_glutamate_receptor_4-like_[Mizuhopecten_yessoensis]	-0.33691254442938573	-0.3287129612024075	-0.34306223184961937	-0.3451121276563639	-0.3594613983035757
evgLocus_FX_18595_XP_013084954.1_PREDICTED:_serine/threonine-protein_kinase_24-like_[Biomphalaria_glabrata]	-0.18112046311680013	-0.1626714008560992	-0.17702067150331105	-0.30821400313496206	-0.6218480615668777
evgLocus_FX_18608_XP_012937027.1_PREDICTED:_attractin-like_[Aplysia_californica]	0.7167339002373114	-0.021228590190725486	-0.004829423736769112	-0.0786256727795728	0.460496924394243
evgLocus_FX_18618_AAP41206.1_glutamate_receptor_subunit_protein_GluR4_[Aplysia_californica]	0.3088046346951466	0.3805509879312057	0.3764511963177166	0.36620171728399387	0.16736182402977282
evgLocus_FX_18625_XP_013061644.1_PREDICTED:_sec1_family_domain-containing_protein_1-like_[Biomphalaria_glabrata]	0.6982848379766105	0.9791205635006134	0.9340228557522333	0.9565717096264233	0.36620171728399387
evgLocus_FX_18665_XP_013072753.1_PREDICTED:_nuclear_receptor-binding_protein-like_isoform_X1_[Biomphalaria_glabrata]	0.175561407256751	0.261657031140022	0.284205885014212	0.27395640598048926	0.048467867238589105
evgLocus_FX_18690_XP_013077978.1_PREDICTED:_glutamate_receptor_2-like_[Biomphalaria_glabrata]	-0.39635952282497755	-0.3758605647575321	-0.38201025217776574	-0.3738106689507876	-0.4230081683126567
evgLocus_FX_18709_XP_013094363.1_PREDICTED:_zinc_finger_protein_ubi-d4-like_isoform_X6_[Biomphalaria_glabrata]	-0.4107087934721894	-0.3184634821686848	-0.33691254442938573	-0.3287129612024075	-0.4824551467082485
evgLocus_FX_18714_XP_013063462.1_PREDICTED:_serine/threonine-protein_kinase_SIK2-like_[Biomphalaria_glabrata]	0.19196057371070738	0.4194990082593521	0.4194990082593521	0.3559522382502711	-0.062226506325616424
evgLocus_FX_18725_XP_005102071.2_PREDICTED:_glutamate_receptor_ionotropic,_kainate_3_[Aplysia_californica]	-0.5173033754229058	-0.4537566054138249	-0.4517067096070803	-0.4517067096070803	-0.48860483412848216
evgLocus_FX_18754_XP_013089524.1_PREDICTED:_rab11_family-interacting_protein_1-like_[Biomphalaria_glabrata]	-0.589049728658965	-0.6361973322140896	-0.643166977957021	-0.6320975406006004	-0.7309025184856875
evgLocus_FX_18757_XP_013069218.1_PREDICTED:_E3_ubiquitin-protein_ligase_synoviolin_B-like_[Biomphalaria_glabrata]	0.22270901081187558	0.31290442630863563	0.30265494727491293	0.3539023424435266	0.011569742717187264
evgLocus_FX_18777_NP_001191554.1_PKG_[Aplysia_californica]	0.7741309828261587	0.7392827541115014	0.7372328583047568	0.3846507795446948	0.7392827541115014
evgLocus_FX_18782_XP_012941200.1_PREDICTED:_lysine-specific_demethylase_7A-like_[Aplysia_californica]	-0.1749707756965665	0.3416029676030593	0.3580021340570157	0.33340338437608114	-0.3143636905551957
evgLocus_FX_18816_XP_013063295.1_PREDICTED:_E3_ubiquitin-protein_ligase_CBL-like_isoform_X1_[Biomphalaria_glabrata]	0.5363430692437913	0.4932952573021558	0.48714556988192215	0.501494840529134	0.09971526240720278
